Company Name,ISO Country Code,Country,City,Address,NACE Rev. 2 Code principal,"NACE Principal Rev. 2, description ",Sector,Main activity,Description in English,Website,"Operating result [=EBIT]
mEUR 2021","Operating result [=EBIT]
mEUR 2020","Operating result [=EBIT]
mEUR 2019","Turnover
mEUR 2021","Turnover
mEUR 2020","Turnover
mEUR 2019",Operating margin 2019,Operating margin 2020,Operating margin 2021,Weighted Average Operating margin 2019-2021
A. PEZZOLI - SOCIETA' PER AZIONI,IT,Italie,GAZZANIGA,VIA SALICI 61,4751.0,Commerce de détail de textiles en magasin spécialisé,,,,"www.pezzolishop.com
www.ricamificiopezzoli.it",0.175444,0.052705,-0.178439,4.619748,4.002976,4.079738,-0.04373785767615469,0.013166454158106368,0.03797696324561426,0.0039134145805750096
BFC SRL,IT,Italie,GAZZO,VIA CAMPANELLO 61,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the sale of clothing and accessories,Wholesale; Services,Engaged in the sale of clothing and accessories [source: Bureau van Dijk],"www.ducadisangiusto.it
bfcweb.it",0.344791,0.052213,0.372433,4.6159,4.003525,4.784927,0.07783462527223509,0.013041756951686329,0.07469637557139454,0.05740202883362061
FRADE ROPA DE TRABAJO SL,ES,Espagne,ALCORCON,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.fraderopadetrabajo.es,0.11793288,0.10492588,0.07015467,4.59981532,4.04336939,4.41099247,0.015904509127398263,0.02595010989089968,0.02563861194322906,0.022445951664339218
30GRADI S.R.L.,IT,Italie,ROMA,VIA DEI MONTI DELLA FARNESINA 79,4771.0,Commerce de détail d'habillement en magasin spécialisé,Operates as a clothing store,Retail,Operates as a clothing store [source: Bureau van Dijk],"www.museumtheoriginal.com
www.italianrugbystyle.it",0.155112,0.19669,0.634501,4.595052,6.955658,5.883051,0.10785237115911454,0.0282776985297437,0.03375631004828672,0.056574310041304345
MARMON SPORTS,FR,France,AUBERVILLIERS,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail trade of sporting goods and equipment,Retail,Engaged in the retail trade of sporting goods and equipment [source: Bureau van Dijk],marmonsports.com,0.083331,-0.075603,0.126654,4.486321,4.838715,6.271068,0.0201965598204325,-0.015624602812936908,0.01857446223754386,0.008616382655565774
STAR SILVER S.R.O.,SK,Slovaquie,BRATISLAVA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,klenotytrend.sk,0.562153,0.614777,0.721891,4.477904,4.878289,5.642125,0.12794665130602387,0.12602307899347498,0.12553931482229186,0.12660226300042443
AUZMENDI SA,ES,Espagne,DONOSTIA/SAN SEBASTIAN,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,Fashion mens' clothing retailer ; Online mens' clothing retailer ; Online womens' clothing retailer ; Fashion women's clothing retailer ; Online fashion clothing accessories retailer ; Fashion clothing accessories retailer [source: Bureau van Dijk],www.auzmendi.com,0.15558784,0.16324554,0.36352194,4.44028866,4.17129765,4.87962396,0.07449794143563472,0.039135433070809515,0.0350400282309574,0.05057776925449995
"CARVALHO, NOGUEIRA & BARBOSA, LDA",PT,Portugal,LISBOA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.ourivesaria-portugal.pt,0.36750454,0.44667976,0.59196919,4.418836949,4.68564337,5.948429829,0.09951688210458673,0.0953294403197399,0.08316770775693991,0.09341406254170911
SCUDERI SPORT S.R.L.,IT,Italie,MONTEROTONDO,VIA PALOMBARESE 203/205,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.scuderistore.com,0.22514,0.153776,0.0748,4.40469,4.222796,4.133277,0.01809702083842917,0.036415682879305564,0.05111369926146902,0.035555554162396086
KOTKAN GARDEROBI OY,FI,Finlande,KOTKA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,"Vaatteiden vahittaiskauppa ja konsultointi. Yhtio voi toimintansa puitteissa omistaa kiinteistoja, asunto- ja muita osakkeita seka muita arvopapereita.","www.vila.co
www.trio.fi",0.375,0.069237,-0.309,4.191,5.519703,7.293,-0.04236939531057178,0.012543609683347095,0.08947745168217609,0.00795338521262104
BIJOUX BOUTIQUE,FR,France,STRASBOURG,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Operates as a retailer of miscellaneous shopping goods,Retail,Operates as a retailer of miscellaneous shopping goods [source: Bureau van Dijk],www.boutiquesobijoux.com,0.666501,0.521213,0.437253,4.246854,4.614083,5.135795,0.08513832814588589,0.1129613403139909,0.15693993718644436,0.11609617159205451
PRO RETAIL FINLAND OY,FI,Finlande,ESPOO,C/O KOTKAN TILIPALVELU OY KIRKKOKATU 18,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,"Yhtion toimialana on vaatteiden-, jalkineiden-, laukkujen-, muiden muotiin ja pukeutumiseen liittyvien tuotteiden ja oheistuotteiden, seka sisustus- ja tekstiilituotteiden myynti, maahantuonti, markkinointi ja esittely. Yhtio voi myos harjoittaa parturi- ja kampaamopalveluiden myyntia, seka muuta kauneudenhoito ja kosmetologisten palveluiden tarjoamista, tai alaan liittyvaa toimintaa. Yhtio voi omistaa koti- ja ulkomaisia osakkeita ja kiinteistoosakkeita, osuuksia ja oikeuksia, seka kayda niilla kauppaa, ja harjoittaa vuokraustoimintaa.",www.isoomena.fi,0.124,0.076,0.25,4.332,4.23,4.805,0.052029136316337155,0.01796690307328605,0.028624192059095107,0.03366499588538939
BIONDI S.R.L.,IT,Italie,VERCELLI,CORSO LIBERTA' 41,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Primarily engaged in the wholesale trade of jewelries, watches, precious stones and precious metals",Wholesale,"Primarily engaged in the wholesale trade of jewelries, watches, precious stones and precious metals [source: Bureau van Dijk]","www.biondigioielli.com
www.nautica-biondi.it",0.526155,0.676994,0.549799,4.311224,4.579774,6.494697,0.08465352579188837,0.14782257814468575,0.12204306711968574,0.11393362470788612
ARI S.R.L.,IT,Italie,VARESE,VIA CAMILLO BENSO CONTE DI CAVOUR 39,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,0.986873,0.91636,0.34415,4.275292,5.887759,5.584542,0.061625465436556844,0.15563816385826934,0.23083171862880944,0.14271279426639996
KEEPSEA SL.,ES,Espagne,GUARDAMAR DEL SEGURA,,4751.0,Commerce de détail de textiles en magasin spécialisé,,,,www.cortinadecor.com,19.01842862,1.89428817,0.85753481,4.209872139,7.6934041,5.22895788,0.16399726861062416,0.24622236728732344,4.517578679840281,1.270718777760359
ZETEK SRL,IT,Italie,CERVIA,VIALE ROMAGNA 69/71,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the manufacture and retail sale of clothing products in Italy,Manufacturing; Retail,Engaged in the manufacture and retail sale of clothing products in Italy [source: Bureau van Dijk],"www.tezuk.com
www.zetek.it",0.415383,0.397125,0.440186,4.183587,4.083184,4.969188,0.08858308439930226,0.09725865892891429,0.0992887204210167,0.09464323665553813
WADEL S.R.L.,IT,Italie,CAGLIARI,VIA DEL RISORGIMENTO 5,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Primarily engaged in the retail sale of footwear products,Retail,Primarily engaged in the retail sale of footwear products [source: Bureau van Dijk],www.cralregionesardegna.it/?p=2693,0.297215,0.274663,0.529682,4.002288,6.221574,9.889344,0.05356088331035911,0.04414686701468149,0.0742612725521002,0.0547679967082324
